observationStartMJD,band,m5,t_days,fiesta_filter,mag_true,snr_exp,mag_err,snr_obs,detected,mag_obs,mag_ulim
63271.120435860365,z,23.024957886864204,803.2741058924512,lsstz,,,,,False,,23.024957886864204
63271.1208396737,z,23.02464720752127,803.274509705785,lsstz,,,,,False,,23.02464720752127
63271.12124190293,z,23.021779967630778,803.2749119350192,lsstz,,,,,False,,23.021779967630778
63271.12164234632,z,23.017769221101805,803.2753123784059,lsstz,,,,,False,,23.017769221101805
63271.12204342374,z,23.0134838868372,803.2757134558269,lsstz,,,,,False,,23.0134838868372
63271.122445201865,z,23.010845659714224,803.2761152339517,lsstz,,,,,False,,23.010845659714224
63271.12284830703,z,22.93111273181088,803.2765183391166,lsstz,,,,,False,,22.93111273181088
63271.12325366418,z,22.9234719892249,803.2769236962631,lsstz,,,,,False,,22.9234719892249
63271.12365859599,z,22.924234731722613,803.277328628079,lsstz,,,,,False,,22.924234731722613
63271.12406058669,z,22.92011304035276,803.2777306187782,lsstz,,,,,False,,22.92011304035276
63271.12446184477,z,22.91563956438086,803.2781318768539,lsstz,,,,,False,,22.91563956438086
63271.12486565614,z,22.91537297196348,803.2785356882232,lsstz,,,,,False,,22.91537297196348
63272.0532519924,g,24.947161350569907,804.2069220244884,lsstg,,,,,False,,24.947161350569907
63272.05365633555,g,24.940263038088844,804.2073263676357,lsstg,,,,,False,,24.940263038088844
63272.05406169047,g,24.93981235218853,804.2077317225558,lsstg,,,,,False,,24.93981235218853
63272.0544652192,g,24.75250323489929,804.2081352512832,lsstg,,,,,False,,24.75250323489929
63272.05649096056,i,23.956087258447305,804.2101609926467,lssti,,,,,False,,23.956087258447305
63272.05689541139,i,23.807931136243816,804.2105654434781,lssti,,,,,False,,23.807931136243816
63272.05729885782,i,23.80511436896809,804.2109688899072,lssti,,,,,False,,23.80511436896809
63272.05770399128,i,23.8057087568559,804.211374023369,lssti,,,,,False,,23.8057087568559
63272.05810368775,i,23.80425889501092,804.211773719835,lssti,,,,,False,,23.80425889501092
63272.05850348908,i,23.8618692658748,804.2121735211695,lssti,,,,,False,,23.8618692658748
63272.058907433726,i,23.85881007186418,804.2125774658125,lssti,,,,,False,,23.85881007186418
63272.05931159276,i,23.81794873846768,804.2129816248489,lssti,,,,,False,,23.81794873846768
63272.05971675931,i,23.817037807411836,804.2133867913944,lssti,,,,,False,,23.817037807411836
63272.060120285416,i,23.91499677190593,804.2137903175026,lssti,,,,,False,,23.91499677190593
63272.0605256743,i,23.91563634795763,804.2141957063868,lssti,,,,,False,,23.91563634795763
63272.06092999014,i,23.912683500086125,804.2146000222274,lssti,,,,,False,,23.912683500086125
63272.06133343704,i,23.909610693920147,804.2150034691294,lssti,,,,,False,,23.909610693920147
63272.0617385669,i,23.83889478501584,804.2154085989896,lssti,,,,,False,,23.83889478501584
63272.06213819215,i,23.83726181237144,804.2158082242386,lssti,,,,,False,,23.83726181237144
63272.06253799549,i,23.948132084591865,804.2162080275739,lssti,,,,,False,,23.948132084591865
63272.06294193344,i,23.94480802802246,804.216611965523,lssti,,,,,False,,23.94480802802246
63272.06334596976,i,23.943723060829008,804.2170160018431,lssti,,,,,False,,23.943723060829008
63272.0637510129,i,23.94278721505512,804.2174210449884,lssti,,,,,False,,23.94278721505512
63272.06415453693,i,23.826686852900025,804.2178245690156,lssti,,,,,False,,23.826686852900025
63272.06455993936,i,23.78776748385984,804.2182299714477,lssti,,,,,False,,23.78776748385984
63272.06496412711,i,23.78468743266641,804.2186341591951,lssti,,,,,False,,23.78468743266641
63272.06536757444,i,23.80120516086764,804.2190376065264,lssti,,,,,False,,23.80120516086764
63272.06577270044,i,23.80177168043988,804.2194427325303,lssti,,,,,False,,23.80177168043988
63272.066172258405,i,23.77059295068368,804.2198422904912,lssti,,,,,False,,23.77059295068368
63272.06657206384,i,23.768481932059803,804.2202420959293,lssti,,,,,False,,23.768481932059803
63272.06697599467,i,23.804453941542143,804.2206460267553,lssti,,,,,False,,23.804453941542143
63272.067379914806,i,23.80335462563292,804.2210499468929,lssti,,,,,False,,23.80335462563292
63272.06778484216,i,23.82240759481766,804.2214548742486,lssti,,,,,False,,23.82240759481766
63272.06818836394,i,23.81908857072604,804.2218583960275,lssti,,,,,False,,23.81908857072604
63272.06859378049,i,23.73139882201415,804.222263812575,lssti,,,,,False,,23.73139882201415
63272.068997846494,i,23.72818631854179,804.222667878581,lssti,,,,,False,,23.72818631854179
63272.06940129422,i,23.82341952907947,804.2230713263052,lssti,,,,,False,,23.82341952907947
63272.06980641606,i,23.8239742317651,804.2234764481473,lssti,,,,,False,,23.8239742317651
63272.07020591041,i,23.82216405554584,804.2238759424945,lssti,,,,,False,,23.82216405554584
63272.07060571799,i,23.819902560349476,804.224275750079,lssti,,,,,False,,23.819902560349476
63272.07100964126,i,23.8162321001372,804.2246796733452,lssti,,,,,False,,23.8162321001372
63272.071413451245,i,23.697388644557037,804.2250834833321,lssti,,,,,False,,23.697388644557037
63272.07181826967,i,23.696320185598385,804.2254883017595,lssti,,,,,False,,23.696320185598385
63272.07222178901,i,23.64597147941276,804.2258918210937,lssti,,,,,False,,23.64597147941276
63272.07262722018,i,23.646762028198445,804.2262972522658,lssti,,,,,False,,23.646762028198445
63272.07303117031,i,23.71887684516027,804.2267012023949,lssti,,,,,False,,23.71887684516027
63272.07343461837,i,23.715341703991555,804.2271046504538,lssti,,,,,False,,23.715341703991555
